t,R,D_eff,M_tau,R_ok,D_ok,M_ok,Pi_window,Access_all,dataset,subject,condition,eyes,recording,filename,band
63.164,0.09171139850871729,17.618914215743565,0.0018778535932375503,True,True,False,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
64.668,0.09743467472810888,17.240432531968356,0.0026303016153477817,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
66.172,0.09438408717204563,15.62760716692018,0.002665130870099854,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
67.676,0.08330442086091694,15.528866465484333,0.0018735839166404014,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
69.18,0.08365667427310435,16.29421443035939,0.001756654878268329,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
70.684,0.09585649638790915,16.50657719642618,0.0021634811835594086,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
72.188,0.10086256908203987,17.135730278641915,0.002029417294979965,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
73.692,0.09603725311858892,16.34385909628978,0.0020072136716058693,True,True,False,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
75.196,0.09434768625931655,15.726630974829321,0.0024526209305101537,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
76.7,0.09581576374495403,17.24047910128608,0.0023450815724789294,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
78.204,0.09029466145875928,18.772122978758723,0.0023081184638899426,False,True,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
79.708,0.08950873059272609,16.264825570543884,0.0025310336115116354,False,True,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
81.212,0.09139694402100212,14.762658458847037,0.002180879293590919,False,False,True,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
82.716,0.09117166083108896,15.072370232094116,0.002000914057480298,False,False,False,0.0,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
84.22,0.08879206315679962,13.781515101976028,0.0018783355645772858,False,False,False,0.0,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
85.724,0.09221587332508889,14.956724087806622,0.002311886887423816,True,False,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
87.228,0.09796980312863517,17.205002038778833,0.0031117209980657053,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
88.732,0.10051579546007201,18.768610916521084,0.0026857687188572873,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
90.236,0.09718849674440931,16.859244567515876,0.0020700998069279985,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
91.74,0.08437323198020884,14.741481603856808,0.0018246890166524596,False,False,False,0.0,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
93.244,0.0906316542710487,14.180999488673026,0.002358208920705175,False,False,True,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
94.748,0.0879122817504408,13.491239178419008,0.002652347576689652,False,False,True,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
96.252,0.0819692663327886,15.450789374715113,0.001981979703154771,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
97.756,0.09090053317201216,16.440225829545703,0.0017232975970212134,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
99.26,0.0958105279159043,15.657304413275064,0.0014340780058271338,True,True,False,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
100.764,0.09242044916241997,13.913523313757224,0.001787809625128603,True,False,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
102.268,0.08523878060113119,14.77020068105043,0.0021584979545187467,False,False,True,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
103.772,0.08639093618498486,15.774954515003495,0.0018704836058357924,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
105.276,0.08514481730848576,17.95428381612545,0.0018739039640932624,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
106.78,0.08922509449871605,16.70025455768737,0.002200417891928198,False,True,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
108.284,0.09222551864194417,15.029335507556116,0.002298168367894439,True,False,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
109.788,0.09162417348312415,18.016562957528222,0.0020978976706140856,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
1.5,0.14729486698180558,23.826120262545622,0.005165611249706363,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
3.004,0.14121654001275077,22.832705002608442,0.005318159141449972,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
4.508,0.13154829033000498,22.809318861876925,0.005109845179834053,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
6.012,0.1376352649090796,22.388350347621266,0.004404721431895672,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
7.516,0.1636321847649509,20.281250415576988,0.005567862258143549,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
9.02,0.1535051641682301,23.202165522025062,0.006101643545530197,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
10.524,0.13809231332484456,25.499261104083647,0.005684984311807193,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
12.028,0.16831663735066005,23.103008535697064,0.006644481570305262,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
13.532,0.1784766104097833,21.82247446734515,0.005341182887118966,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
15.036,0.16640692531005957,21.266802471159778,0.0046331598496449,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
16.54,0.16279027479373043,22.22702058957993,0.005742492892663648,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
18.044,0.15511202104550062,22.92646961951357,0.005606190197221253,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
19.548,0.16112632448197625,24.04046499842492,0.006032971751033654,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
21.052,0.1782461546689286,22.05801550603864,0.008684407584656903,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
22.556,0.17435235886436173,22.392859744869156,0.009407943545933847,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
24.06,0.15591287903566134,23.839745640387523,0.006777181851593826,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
25.564,0.17447122793831465,25.29127069201802,0.007913040866144257,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
27.068,0.19488498993918157,21.917227346603088,0.008680055237992994,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
28.572,0.17825900643192358,21.812741505724357,0.009196856167409019,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
30.076,0.1592918256120134,24.34386329001082,0.008727683743475583,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
31.58,0.1492536602623377,21.222401457841418,0.0067442119361858215,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
33.084,0.16604167254598592,20.08603758223093,0.0076111532475353506,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
34.588,0.17989886779683226,21.28363255393347,0.006799254883783142,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
36.092,0.16596013614585295,20.397912222802397,0.005111395139902276,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
37.596,0.15550982854748657,20.84878805805176,0.004978659013832905,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
39.1,0.1633188911677405,22.999137326267007,0.004901952130293007,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
40.604,0.17523521018645055,23.056188133285673,0.006470295645101608,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
42.108,0.1631048878488767,22.41802048438041,0.007483634601649994,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
43.612,0.15486043007737973,22.947974680810457,0.005946565602845325,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
45.116,0.19314558283773978,21.640410495933043,0.007587149253969576,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
46.62,0.21110642582032857,19.620828757019215,0.006759713854993384,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
48.124,0.19960070803913207,20.59847180266388,0.007384811811516722,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
49.628,0.19635726898070388,20.815818949883038,0.007782775849844485,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
51.132,0.18529417369108062,20.790383211009893,0.007925505695077275,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
52.636,0.18181642534551165,21.572104699599823,0.00930733404996524,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
54.14,0.16995693774891854,22.09586591454197,0.00731853950655867,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
55.644,0.159430355549644,22.627657314227815,0.0043433618474874505,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
57.148,0.17245779856778354,21.51841768776793,0.006846695275744285,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
58.652,0.18380575673230737,22.587327808909826,0.010171750249957806,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
60.156,0.18269942439974912,23.726365681536453,0.009616118000657918,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
61.66,0.17168237595953084,24.208529576982805,0.009066596469860522,True,False,False,0.3333333333333333,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
63.164,0.16871036490419247,26.08145866056501,0.008484243202769828,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
64.668,0.1820353508674126,22.77966240075511,0.007664682984330166,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
66.172,0.18497669724704213,20.287175255124932,0.008164521986533595,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
67.676,0.21730763126020952,19.946316253180083,0.010247770970798629,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
69.18,0.23834822417414303,20.22965671804953,0.009625349575430084,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
70.684,0.21628332305272086,20.18382687172999,0.009556169459881594,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
72.188,0.1994893138373359,20.752292592407613,0.008130449828118747,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
73.692,0.19803512106590748,23.30650093869098,0.006223357004298163,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
75.196,0.20675559373064228,23.597850993301392,0.006501113659718882,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
76.7,0.1902853162830769,25.78849176423194,0.006245357962428604,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
78.204,0.17991024988840448,26.804209308839248,0.00789525666253747,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
79.708,0.17643035172956317,24.364054669707468,0.008415892899455905,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
81.212,0.1615161700461366,23.693873102480357,0.006948613233217532,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
82.716,0.15954207351539426,25.321132013252466,0.006369404831435063,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
84.22,0.16837228687228234,24.747813449152268,0.0058900904437629254,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
85.724,0.19711187032587515,21.974660177848854,0.007966616897472018,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
87.228,0.21294833035234648,19.64088691675809,0.007613506255755238,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
88.732,0.21247257254321683,19.136156849166085,0.008940494092046043,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
90.236,0.21806568853889177,20.601371353096393,0.01039157453905888,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
91.74,0.1998843585876852,23.97118570539538,0.009347409465344424,True,False,False,0.3333333333333333,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
93.244,0.18609580801882517,23.609837007877047,0.008873797176681051,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
94.748,0.19187213210376824,20.69336701406295,0.010431936324483818,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
96.252,0.1915437997609791,22.866511500968958,0.008777449203568113,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
97.756,0.18228739684431905,23.73264275848554,0.005593008916648358,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
99.26,0.2052211524381615,22.848417193755523,0.006737106444497045,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
100.764,0.19963569526865046,23.56229428273579,0.007769459057247421,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
102.268,0.17814799531831194,22.99288754004267,0.006401927519478689,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
103.772,0.2032468992861551,21.77060392839613,0.006454605480124087,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
105.276,0.22436256979114103,19.32951056198289,0.007647688586533705,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
106.78,0.2074949991329833,21.005682640770374,0.008028320239603476,True,True,True,1.0,1,FarnesKetamine,313,awake,open,2,313_20170116_0002eyesOpen_afterICA.set,gamma
